Gene,PFASdil17,PFASdil31,PFASdil50,PFASdil56,PFASdil4,PFASdil63,PFASdil84,PFASdil86,PFASdil7,PFASdil9,PFASdil24,PFASdil93,PFASdil1,PFASdil57,PFASdil72,PFASdil87,PFASdil13,PFASdil34,PFASdil45,PFASdil74,PFASdil40,PFASdil61,PFASdil90,PFASdil91,PFASdil10,PFASdil38,PFASdil39,PFASdil70,PFASdil16,PFASdil80,PFASdil95,PFASdil96
Gnpda2,47.4835523,44.76465765,22.45219183,52.70549944,36.0422144,51.48221396,29.46536888,35.64675699,42.23482083,29.90790067,42.80639915,35.11561597,44.22273337,46.47828583,40.2175295,49.7497319,33.69942091,32.61377609,49.73530544,20.85467492,46.16510497,42.52049576,42.79506957,28.15184615,40.39022955,28.24501803,46.92463742,25.69482078,39.44038007,44.99466502,29.16612036,24.74446707
Gnpnat1,1233.583119,994.1484387,1123.732201,855.9763521,1023.598889,1093.734382,987.5978811,1054.549894,878.4842732,921.356295,1065.295615,1095.813781,1098.532899,1066.033875,1188.995167,1371.822395,1020.343578,996.202615,864.2682322,1003.109863,1025.891222,842.0906878,1043.005417,1326.385059,930.7704009,916.5021369,930.6719755,997.8155403,1084.129472,1306.987889,1340.599889,1238.254373
Gns,4728.570417,3928.098709,4401.752209,4271.097511,4220.543306,4493.661819,3934.134769,4126.112122,4682.433803,4474.607849,4193.081371,4174.627052,3953.914388,4161.289931,4550.768146,4908.287379,4400.582714,4208.165411,3984.454847,4730.883005,4522.128505,4126.336806,4507.415584,4873.517674,4800.154391,4491.931834,4309.24587,4319.941744,4804.992645,4021.666011,4244.712159,4533.392572
Got1,2128.845928,2928.354688,2101.525155,2488.870807,2395.005147,2516.32454,4445.206512,2686.379214,2247.83102,2663.732702,2974.071868,2778.264911,1854.339615,2103.389659,3341.148605,3013.563547,3659.195454,3380.961454,1781.086976,2625.603572,2115.387699,1869.053096,1883.978295,2478.445224,2386.613786,2440.759145,2813.523052,2044.879487,2124.970721,3686.348627,3020.776751,2035.232417
Got2,13478.40417,13212.10219,12786.52325,12484.37117,12045.30805,11349.20154,12309.41186,12532.80565,14149.60353,13959.27145,13820.62969,13341.86844,12645.69162,11291.25676,13185.16237,12379.2152,14255.79114,14783.92353,12966.83869,14676.47747,12603.07366,11974.14135,12279.19927,11715.49905,13592.65858,14484.82442,13108.59298,14191.03539,12234.2135,12804.1961,11931.02652,10798.89784
Gpaa1,472.8570417,420.6012625,408.6298913,441.1645509,429.8034067,464.3905831,467.3817133,414.8886439,426.1024146,408.0981286,486.436354,459.6014443,460.3184519,445.0048643,515.6093526,353.540648,405.329146,493.1598263,468.2625927,385.8114859,335.4664295,353.1049865,345.3462591,416.8638757,420.0583873,414.9095753,398.8594181,458.2243039,506.9531779,407.0945883,539.5732266,417.5628819
Gpam,7256.080336,13851.86375,4562.28538,11718.18938,7616.620957,6029.722978,18132.37838,6871.902598,14125.20119,12515.97405,11971.19867,9010.253933,13658.79424,7002.398765,11136.1308,5832.362187,9513.533743,9736.694606,13404.13402,13760.95724,5216.656862,8756.449051,4732.338508,4108.004011,13204.01482,10194.50358,16146.96326,13355.95372,4140.277946,9981.316523,2257.249386,2675.495502
Gpat4,3201.182818,2558.113665,2492.193293,2562.07289,2259.846843,2091.858939,2268.833404,2551.713688,3059.678131,3241.630525,3216.317172,3300.867901,2041.28117,2162.72364,2408.926895,2041.856018,2940.274475,2956.982365,2462.36682,2466.065309,2384.171199,1716.533927,1729.716998,2436.217455,3138.769616,4094.553649,3941.669543,3221.488155,2709.842699,2350.435596,2693.699545,2637.347782
Gpcpd1,1136.637533,628.5704012,963.1990296,575.8563828,797.4339935,750.1694035,739.6823636,838.688977,1164.742503,1315.94763,963.1439808,799.3966695,453.2830171,684.3185913,987.9075196,1947.649079,994.132917,722.4445551,634.3597448,1505.707529,1120.273214,537.0523486,950.4486382,3680.312502,1588.682362,1365.500527,1523.095523,1168.043728,3470.753446,2129.747478,3810.345295,1995.022658
Gpd1,12845.29014,15908.24021,10816.34342,13591.18666,14041.14567,11334.49233,11689.62307,13811.13796,16734.37456,13821.3092,19227.8562,15262.8992,16182.50523,12255.43396,9926.511257,10287.60945,16714.91277,17660.8539,14729.15763,13963.24759,16981.57739,13298.74723,12664.35489,8641.534005,14562.92165,16737.6081,16771.64749,20082.64368,9750.43152,12336.03733,8717.545046,9394.649332
Gpd2,711.2640439,943.7881988,712.8570907,1030.685322,993.864062,1075.873206,1100.379121,1060.49102,1283.938553,1410.495187,1541.030369,1134.027833,1105.568334,931.5435159,785.7886534,724.0173749,1150.460786,814.3561059,1109.191151,1152.220789,885.3441243,898.4765626,835.0014738,714.6237869,1476.48728,1757.034915,1533.849086,1449.616139,523.3065062,642.7809288,402.0758021,711.4034284
Gpi1,4467.410879,6212.961443,4395.016551,6278.786628,6469.577484,7184.395492,7305.379388,4997.477293,6124.987572,5610.143304,5027.806155,4838.725318,6672.607429,6967.787275,7348.464494,6299.162863,5426.542862,6667.046469,5981.37428,5372.164258,5387.980696,6235.723139,5544.449595,3980.23794,5391.646864,5078.259449,4919.266156,5149.670332,5392.750504,5564.340241,5070.738354,4001.38653
Gpt,4231.971599,3151.245379,3750.638646,3370.223881,3307.774226,3614.261552,3743.117895,3581.50889,3468.886617,3589.912852,3326.251788,3497.102226,3562.945223,3223.813017,4174.373319,3671.953616,3727.530391,4400.883179,3234.671657,3965.516435,3597.800514,3079.038508,3412.65799,4061.445189,3658.457236,3639.711462,3406.924196,3645.452698,4721.302082,4563.744595,4469.707945,4257.079356
Gpt2,6693.202393,7355.39281,4693.630703,8032.708527,7369.731788,5061.01683,7730.087119,8205.685422,9202.498183,5897.645059,6311.025256,6857.873237,8960.128819,6372.469657,7625.862325,8190.71118,8116.879965,6692.742171,9045.256776,7498.298366,7058.131605,7546.463639,7510.037093,5327.195502,6616.81716,6480.77069,5722.850572,6757.737865,6436.477635,6953.818349,4983.239993,6368.607213
Gpx1,26426.57534,23566.72706,27827.24656,22195.84746,23862.6491,24250.22409,19156.55396,25607.24396,27369.10245,23504.71562,26520.51002,25975.2277,23593.83332,23350.88858,21189.48196,22931.45089,24416.16655,31614.60858,24181.68087,26581.36865,29245.08106,21598.56313,27173.87395,29494.47266,24595.85467,30664.34992,29487.24664,29281.38952,29798.65008,26725.75972,33516.03888,33066.85617
Gpx2,0.989240673,0.932597034,3.367828775,1.952055535,0.90105536,1.050657428,0,2.970563083,0,7.718167916,2.918618124,1.032812234,0,2.966699095,0,0,0,6.918073715,1.876803979,0,1.025891222,7.394868828,0.995234176,1.082763313,0,0.973966139,3.910386452,2.141235065,4.809802447,2.142603096,2.083294311,4.124077846
Gpx3,173.1171178,232.2166616,191.9662402,154.2123873,358.6200332,347.7676086,212.3538654,240.6156097,344.4484277,289.4312969,218.8963593,156.9874596,204.0276108,295.6810098,273.2729569,205.3499572,276.1480325,290.559096,350.962344,159.5382631,200.0487882,438.145978,295.5845503,254.4493787,190.2828592,232.7779073,329.4500585,178.7931279,382.8602748,142.4831059,321.8689711,303.1197217
Gpx4,4618.764702,5973.284005,4405.120037,6340.276378,6231.698869,3998.80217,5070.075542,5358.895801,6607.403081,5118.110099,4598.76929,5277.670518,5290.647011,5365.769764,5281.902208,5119.988366,4946.326114,7952.819884,6977.957193,5635.975896,6140.984853,7026.974104,7518.994201,4095.010851,5993.910065,5572.060282,6267.371885,7133.524619,5078.189423,5547.199416,7191.531963,5496.364749
Gpx6,13.84936942,13.05635848,39.29133571,4.880138837,8.109498239,12.60788913,13.20861364,12.87244002,15.01682518,24.11927474,8.755854371,12.39374681,17.08605608,4.944498492,22.68681152,14.81906908,28.08285076,47.43821976,22.52164775,27.11107739,12.31069466,5.546151621,14.92851264,23.8207929,10.77072788,7.791729113,5.865579677,25.69482078,15.39136783,25.71123715,17.70800165,18.55835031
Gpx7,27.69873884,27.97791103,11.22609592,17.56849981,34.24010368,19.96249113,26.41722727,29.70563083,30.97220194,42.44992354,21.40319957,18.59062022,15.07593183,47.46718553,29.90534245,30.69664309,21.53018558,57.32118221,53.4889134,18.76920742,57.44990841,56.38587481,39.80936705,35.73118934,43.08291152,53.56813765,39.10386452,56.74272923,80.80468111,62.13548979,107.289657,69.07830391
Gpx8,12.86012875,9.325970344,6.73565755,19.52055535,42.34960191,12.60788913,30.48141608,19.80375388,8.446964166,12.54202286,15.56596333,10.32812234,12.06074547,29.66699095,21.65559281,16.93607895,22.46628061,8.894666205,27.21365769,16.68373993,19.49193321,33.27690972,17.91421517,12.99315976,21.54145576,8.765695252,14.66394919,8.56494026,24.04901223,20.35472941,15.62470733,21.65140869
Grhpr,3866.941791,3432.889684,4204.172921,3197.466966,3439.328309,3767.657536,3861.995418,3593.391142,4551.036582,4780.440253,4978.189646,4316.122328,3906.676469,3572.89461,3322.586668,3348.051106,4017.719849,4166.656969,3286.283767,3894.610541,3845.040299,3868.440755,3626.633338,3921.768721,4314.574076,6421.358755,6265.416692,5900.173222,3835.336471,3980.956553,4607.205369,3857.043805
Gsr,825.0267213,938.1926166,989.0190502,998.4764062,927.1859653,1005.479158,834.1747535,1022.863888,824.048282,819.0905701,1024.434961,936.7606966,1027.173489,1092.734167,748.66478,840.4529176,978.2193015,764.9412937,1035.995796,802.9049843,1029.994787,976.1226853,1003.19605,908.43842,956.7996599,1074.284651,1187.779885,1087.747413,995.6291065,1047.732914,1163.519873,971.2203327
Gss,861.6286262,942.8556018,857.673728,1069.726433,1041.619996,1003.377844,660.4306818,1017.91295,942.3057803,718.7543872,987.4657985,754.9857434,1087.477216,1321.169997,671.3233771,882.793115,850.9103781,1163.22468,1128.897593,692.3752072,1220.810554,1215.531564,1339.585201,908.43842,739.589981,849.2984733,694.0935952,611.3226111,1069.700064,755.2675914,1049.980333,981.5305273
Gstm2,1112.895757,2349.21193,1389.790674,2386.387892,2604.04999,2196.924682,1894.928033,1996.218391,1179.759328,1215.611447,958.2796173,1403.591827,2360.890925,1754.308065,2097.498846,2226.035876,1675.610095,2570.558533,3079.835329,1466.083647,1561.406439,2878.452691,3043.426111,1790.89052,1891.160303,577.5619205,562.1180524,900.3893449,6551.912893,5139.033526,9341.491692,3401.333203
Gstm7,883.391921,1001.609215,1186.598338,867.6886853,819.0593221,917.2239345,1031.287911,919.8843679,829.6795914,1156.760416,968.9812171,1061.730977,783.9484552,737.719175,927.065616,910.3142433,1179.479732,1304.551043,979.6916769,940.5458387,697.6060307,777.3855855,947.4629357,1168.301615,1112.975214,1002.211157,1047.983569,1294.376597,896.5471761,1151.649164,891.6499652,659.8524553
Gstz1,14403.3442,14154.95779,14817.324,12364.31976,13013.04151,12995.58173,14074.28585,15125.11703,12850.64815,13198.06714,14305.1203,14483.12596,12430.60833,11064.79873,14290.62882,14605.25108,14049.85024,16377.05708,12235.82354,14252.08484,14289.63883,11119.10964,12256.30888,14296.80679,12257.98589,12435.59966,12982.48302,12645.06368,12997.04817,15534.94375,13126.83746,13644.51155
Guca1a,10.8816474,12.12376145,7.858267141,12.68836098,21.62532864,13.65854656,18.28884965,2.970563083,11.26261889,1.929541979,7.782981663,3.098436703,11.05568334,11.86679638,15.46828058,14.81906908,5.616570152,12.84785119,2.815205968,1.042733746,10.25891222,10.16794464,4.976170881,7.579343194,7.180485253,2.921898417,7.820772903,5.353087663,7.695683915,8.570412385,5.208235778,5.155097307
Gucy1a1,115.7411587,148.2829285,136.9583702,149.3322484,209.9458989,187.0170222,143.2626556,151.4987172,169.8778349,115.7725187,138.1479245,164.2171453,131.663138,212.6134352,138.1833065,163.0097598,143.2225389,103.7711057,170.7891621,125.1280495,177.4791813,210.7537616,184.1183226,149.4213373,139.1219018,112.006106,120.2443834,135.9684266,145.2560339,132.841392,102.0814213,137.1255884
Gucy1a2,0,0.932597034,1.122609592,0,0.90105536,0,3.048141608,1.980375388,3.754206296,0.96477099,0.972872708,0,2.010124244,2.966699095,1.031218705,2.117009868,0,1.97659249,11.26082387,0,3.077673665,1.848717207,9.952341761,4.331053254,0,4.869830696,0,1.070617533,7.695683915,1.071301548,0,1.031019461
Gucy1b1,91.01014191,86.7315242,120.1192263,110.2911377,108.1266432,93.50851108,118.8775227,105.9500833,74.14557434,62.71011432,79.77556205,90.88747663,70.35434855,95.92327075,81.46627771,103.7334835,107.6509279,68.19244091,82.57937507,81.33323217,119.0033817,118.3179012,107.485291,105.0280414,87.96094434,85.70902024,70.38695613,86.72002014,118.3211402,95.34583778,66.66541796,105.1639851
Gucy2c,3.956962692,12.12376145,6.73565755,15.61644428,11.71371968,11.55723171,11.17651923,4.950938471,10.32406731,5.788625937,5.837236248,7.229685641,2.010124244,5.933398191,6.187312232,5.29252467,14.97752041,34.59036858,22.52164775,5.213668729,2.051782443,26.8063995,13.93327847,14.07592307,15.25853116,9.739661391,11.73115935,5.353087663,1.923920979,9.641713933,0,13.403253
Guk1,331.3956254,443.9161884,379.442042,382.6028849,353.2137011,321.5011729,302.7820664,321.8110006,412.024141,320.3039685,398.8778102,509.1764316,308.5540715,333.2591984,325.8651109,316.4929753,336.9942091,471.4173089,392.2520316,405.6234271,353.9324715,379.911386,374.2080502,306.4220177,343.7657315,380.8207604,412.5457706,372.5749013,288.5881468,288.1801164,332.2854427,350.5466169
Gusb,529.24376,551.1648473,378.3194324,640.2742155,620.827143,593.6214467,573.0506224,570.3481118,619.4440388,504.5752275,403.7421738,508.1436194,517.6069929,614.1067127,600.1692865,517.6089128,507.3635038,557.3990822,687.8486582,532.8369441,540.6446738,673.8574219,637.9451069,437.4363786,488.2729972,414.9095753,386.1506621,411.1171325,548.317479,447.8040471,441.658394,470.1448744
Gys1,62.3221624,60.61880724,61.74352754,60.51372158,65.77704127,54.63418625,47.75421853,60.40144935,41.29626926,66.56919828,49.6165081,70.23123194,78.39484552,83.06757467,70.12287196,65.62730591,73.95150701,89.9349583,64.74973727,70.90589471,66.68292941,92.43586035,75.63779739,81.20724851,70.00973121,51.62020537,76.25253581,55.67211169,91.38624649,58.92158514,90.62330254,79.38849853
Gys2,3766.039242,2923.691703,3025.432849,2947.603858,3197.845472,2374.485787,2695.573229,2570.527254,3421.020487,3873.555523,3190.049609,3527.053781,2683.515866,2998.343886,2862.663126,3746.048962,2976.782181,3306.839236,2708.228141,3587.004086,3451.09807,1979.976129,2618.461117,3556.877485,3315.589065,2968.648792,2896.618764,3098.367139,2956.104584,3269.612325,3645.765045,2442.485104
H6pd,10782.72334,8832.626513,10482.92837,8296.236024,11163.17485,11442.71005,8138.538094,8640.377819,10284.64815,11064.95848,9729.699952,9886.078708,13539.19185,10918.44157,10287.4378,9537.129456,10301.72575,8514.172151,8861.329986,10013.37216,10313.28445,10816.84438,10921.69985,12351.08112,8901.109031,10792.51879,8971.404117,10971.68847,13836.83968,10073.44846,13617.45327,11715.47414
Haao,7390.617068,7192.188329,8706.959993,6714.095013,6718.268763,7124.508018,8960.520281,6603.561732,5956.98684,7663.17597,6880.15579,8121.002599,7048.500662,5878.019808,9640.863675,7353.433777,8056.969884,8910.478945,7077.427804,7892.451722,6991.448675,6045.305267,6282.913354,7596.667407,6570.144006,6818.73694,7287.005153,7129.242149,6675.043836,9189.624679,7817.561903,5973.726759
Hacd1,83.09621653,69.94477758,72.96962345,81.98633247,46.85487871,45.1782694,49.78631294,65.35238782,137.9670814,125.4202286,132.3106883,116.7077825,63.31891369,53.40058372,63.93555973,60.33478124,99.22607269,90.92325454,85.39458104,107.4015758,52.3204523,69.32689526,35.82843034,44.39329585,120.273128,139.2771579,162.2810377,148.815837,69.26115524,84.6328223,119.7894229,80.41951799
Hacd2,1207.862862,1211.443548,1276.407106,1381.079291,1283.102832,1411.032926,1285.299712,1379.331458,1505.436725,1305.335149,1393.153718,1388.099643,1476.436257,1491.260745,1355.021379,1358.06183,1109.272605,1528.894291,1348.483659,1326.357325,1290.571157,1185.952088,1333.613796,1204.032805,998.0874501,1113.243297,1252.301261,1326.495123,1010.058514,1299.488778,1320.808593,1206.29277
Hacd3,2595.767526,2443.40423,2425.959327,2254.624143,1568.737382,1622.215069,1897.976175,1732.828465,2910.448431,2957.023083,2859.272889,2787.560221,1966.906573,1675.196089,1731.416206,1765.58623,2456.313347,2464.810835,2192.107047,2609.962566,1700.927645,1620.400632,1640.145922,1572.172331,3052.603793,3371.870774,3617.107468,3800.692241,1682.468896,1960.481833,1917.672414,1816.656291
Hacd4,33.63418288,74.60776275,44.90438366,47.82536061,68.48020735,43.07695454,57.91469056,50.4995724,45.05047555,45.34423651,47.67076269,30.98436703,17.08605608,86.03427376,60.84190361,45.51571216,62.7183667,44.47333103,104.1626208,27.11107739,43.08743131,53.612799,102.5091201,51.97263904,85.26826237,48.69830696,56.70060355,26.76543831,65.41331328,61.06418824,55.20729925,63.92320661
Hacl1,2605.659933,2399.57217,4644.23588,2987.620996,1926.456359,2578.313328,3393.597657,1851.650988,3054.985373,3121.998922,3896.355195,3372.131945,2684.520928,2235.902218,2062.437411,2227.094381,2613.577311,1780.909834,1912.463254,2387.860278,2133.853741,2028.042776,1801.373859,1789.807757,3902.593735,6937.560809,6373.929916,4323.153596,1974.904885,2745.745868,2139.543258,2156.892713
Hadh,7378.74618,8080.020706,7822.343634,8503.15391,7156.181668,4975.913578,6768.906465,7887.835172,9807.863948,8690.657074,8699.427754,8614.686848,7560.077282,6556.405001,6934.945793,7780.011265,9030.50871,9454.04188,8093.717159,9665.09909,8395.893758,8256.371046,8308.214902,6500.910934,9802.25993,9691.93705,10100.5282,10235.10361,6668.310112,7484.112615,7427.985867,6704.719558
Hadha,7927.774753,7451.450305,8086.156888,8411.4073,5596.45484,5200.754268,5315.958965,5718.333934,10459.21874,10031.68875,11250.29999,8901.808649,6461.544383,5428.070445,4959.130754,5251.242978,8012.037322,8080.3101,7576.657662,8197.972709,5901.952198,5314.137611,5542.459127,5161.532715,12000.38598,15664.29742,14828.18542,14580.74018,5506.261841,5175.457779,5155.111773,5124.166723
Hadhb,3301.096126,3432.889684,3688.895118,3428.785547,2120.183262,2138.087866,2153.004023,2178.412927,5188.313101,4824.819719,5560.940398,4640.425369,2318.678316,2018.344285,1862.380982,2060.909107,3733.146961,3244.576573,3495.547411,4046.849667,2169.759934,2089.050444,2495.05208,2342.017047,6821.46099,9356.892699,8400.487695,8714.826715,2098.035827,2251.875854,2394.746811,2119.776013
Hagh,2902.432134,2476.977723,3440.798398,2021.353506,2370.676652,2632.947514,2900.814764,2754.702165,2068.567669,2446.659229,2988.664959,3017.877349,2945.83708,2266.558109,2706.949101,2759.522363,2511.542953,2412.431134,1981.905002,2018.732532,2817.097295,1996.614583,2403.490535,2993.840562,2302.243084,2563.478878,2605.294973,2768.616939,2688.679568,2727.533741,3248.897478,3060.065761
Haghl,134.5367315,64.34919537,80.8278906,98.57880452,70.28231807,54.63418625,59.94678496,81.19539092,78.83833221,47.27377849,57.39948977,72.29685641,63.31891369,63.2895807,85.59115254,57.15926644,61.78227168,94.87643953,79.7641691,60.47855726,57.44990841,83.19227431,78.62349992,66.04856212,37.69754758,45.77640854,37.14867129,29.97729091,50.02194545,54.63637895,49.99906347,41.24077846
Hal,5108.438835,4303.002717,5321.169464,3097.912134,4295.330901,5619.966582,4664.672708,4700.420984,3171.365768,4018.271171,5098.825862,4480.339473,3921.7524,4752.651951,4824.041103,5581.496517,4243.31875,5023.509814,3793.959243,4082.302615,5025.841095,2430.138769,4031.693648,6673.070301,3540.87679,4794.835303,3432.341708,2534.1517,4264.370849,5760.388424,3567.641508,2965.211971
Hao1,3253.612573,2593.552353,3066.969404,2380.531725,2409.422032,3027.994707,2666.10786,2378.430841,2299.451356,2456.306939,3048.983067,2692.541495,2805.128383,1987.688394,2329.523055,2224.977371,2490.012768,1998.335007,2161.139782,2452.50977,2580.116422,2057.622251,1926.773365,2834.674355,2202.613851,2235.252289,2345.254274,2312.53387,2192.307955,2232.592426,2233.291502,2658.999191
Hao2,22.75253548,38.23647841,30.31045897,127.8596375,59.46965375,1.050657428,32.51351049,97.03839403,14.07827361,37.62606859,39.88778102,64.03435854,33.16705003,32.63369005,9.280968347,43.3987023,48.67694132,43.48503478,62.87293329,63.60675849,4.103564887,75.79740548,58.71881639,9.744869821,99.62923288,11.68759367,21.50712548,8.56494026,3.847841958,32.13904644,19.79129596,11.34121408
Has1,0,0,0,0,0,0,0,0,0,0,0,0,5.025310611,0,1.031218705,0,0,0,0,0,0,0,0,0,0,0,0,1.070617533,0,0,0,0
Has3,0,0,0,0.976027767,0,4.202629711,0,0,0,0,0,1.032812234,3.015186366,2.966699095,1.031218705,1.058504934,0,0,0,2.085467492,2.051782443,2.77307581,1.990468352,0,3.590242626,0.973966139,2.932789839,0,0,1.071301548,0,0
Hcst,13.84936942,5.595582206,4.490438366,9.760277675,4.505276799,3.151972284,3.048141608,4.950938471,0.938551574,1.929541979,0.972872708,4.131248938,1.005062122,4.944498492,4.124874821,4.234019736,3.744380102,2.964888735,7.507215915,8.341869966,3.077673665,0,9.952341761,3.24828994,6.282924596,3.895864557,2.932789839,2.141235065,0.961960489,4.285206192,12.49976587,6.186116768
Hdc,59.35444038,52.22543393,41.53655489,41.969194,37.84432512,59.88747339,49.78631294,58.42107396,36.60351139,40.52038156,34.05054478,56.80467289,45.22779549,66.2562798,54.65459138,62.45179111,43.06037117,65.22755217,66.62654125,62.56402475,50.26866986,68.40253666,77.62826574,57.38645561,34.10730495,31.16691645,38.1262679,44.96593637,74.07095768,36.42425263,51.04071063,58.7681093
Hdlbp,9594.645287,10322.91657,9107.731617,9098.530849,11129.83581,13105.90075,10581.11557,10850.47675,8755.747634,8898.082836,9117.763019,9154.847646,13481.90331,10644.51635,10201.84665,10325.71563,8979.959579,8690.088883,9062.148012,8778.775406,10677.47583,10473.90734,9994.141597,10455.16255,8236.914145,8661.480875,7446.3534,8348.675519,11813.83677,10178.43601,10088.3527,11429.88175
Heph,25.7202575,34.50609027,22.45219183,33.18494409,23.42743936,37.8236674,33.52955769,33.6663816,15.01682518,17.36587781,26.26756311,19.62343245,17.08605608,57.35618251,25.78046763,26.46262335,25.27456569,13.83614743,54.42731539,16.68373993,50.26866986,62.85638504,27.86655693,24.90355621,21.54145576,24.34915348,41.05905774,20.34173312,31.74469615,34.28164954,24.99953174,46.39587576
Hexa,1376.033776,1231.960682,1035.046043,1511.867012,1550.716274,1246.079709,1130.860537,1302.096818,1509.190931,1257.096599,1020.543471,1138.159082,1394.021163,1568.394922,1153.933731,1377.114919,1303.044275,1364.837114,1645.018687,1229.383086,1424.962907,1590.821157,1572.469998,1181.294775,1347.238546,1233.041132,1223.950959,1365.037354,1170.705916,1055.232025,1167.686461,1309.394716
Hexb,311.610812,249.9360052,270.5489116,285.0001081,372.1358636,354.0715532,304.8141608,414.8886439,428.9180693,310.6562586,220.8421047,216.8905692,266.3414624,496.4276486,317.6153612,538.7790114,364.1409649,324.1611684,441.987337,328.4611299,420.6154009,450.1626399,420.9840565,394.1258461,408.3900987,357.4455731,340.2036213,382.2104591,427.1104573,428.5206192,296.8694394,379.4151618
Hgd,9468.022481,9091.888488,8327.517951,7650.105642,7292.241028,8089.011537,9538.65114,8726.524149,8538.94222,7799.208679,9512.749338,10162.87239,8511.871112,6192.489912,9200.533288,7959.957104,10011.5363,11189.49009,8108.73159,8335.613564,7508.497851,6099.842424,7136.824277,8018.945099,8519.645752,8482.271106,8392.666922,8765.145739,8509.502489,9980.245222,7645.690122,6998.560104
Hibadh,4577.216594,4582.781827,4819.362977,4070.03579,3921.392926,4284.580991,4494.992825,4972.7226,4209.403809,4634.759834,4830.312995,5026.697145,4267.49377,3884.398015,4734.325076,5012.020863,4610.268,4891.078117,4310.080337,5137.549166,4755.005812,3873.062549,4500.448945,4993.704402,4661.03249,5015.925617,4993.563499,4879.874713,5023.357676,6036.784223,5907.18102,5101.484295
Hibch,813.1558332,795.5052704,810.5241251,776.9181029,707.3284575,761.7266352,831.1266119,793.140343,894.43965,888.5540813,950.4966356,845.87322,819.1256295,696.1853877,870.3485872,997.1116479,743.2594502,726.3977401,775.1200433,824.8023929,826.8683246,631.3369262,776.2826574,788.2516922,998.0874501,1271.999778,1078.289064,1080.25309,791.6934828,917.0341252,841.6509018,847.4979973
Higd2a,1137.626774,1168.544084,1228.134893,1086.318905,1029.906276,998.1245565,1074.977941,1053.559707,978.9092917,1061.248088,1112.966378,1207.357502,1037.22411,1117.456659,1131.24692,1084.967557,1075.573184,1069.336537,1099.807132,1069.844823,1127.454453,1101.835455,1127.600322,1050.280414,1076.175227,927.2157644,940.4479416,1186.244226,1013.906356,1050.946819,1266.642941,1027.926403
Hk1,104.8595113,132.4287789,115.6287879,161.0445816,131.5540825,115.5723171,76.20354021,134.6655264,96.67081212,141.8213355,97.28727079,87.78903993,101.5112743,131.5236599,83.52871513,129.137602,146.030824,129.4668081,110.7314348,130.3417182,126.1846203,107.225598,141.323253,127.766071,115.7853247,100.3185123,115.3564003,91.00249027,116.3972192,82.4902192,112.4978928,116.5051991
Hk2,42.53734894,71.80997165,17.96175347,43.92124954,27.0316608,23.11446341,32.51351049,23.76450466,76.02267749,40.52038156,50.58938081,48.54217502,8.040496977,36.58928884,18.56193669,24.34561348,82.37636224,74.12221838,145.4523084,54.22215478,31.80262787,53.612799,41.7998354,37.89671597,49.36583611,39.9326117,42.03665435,34.25976104,59.64155034,10.71301548,26.04117889,44.33383684
Hk3,94.96710461,83.9337331,79.705281,67.34591596,72.08442879,68.29273281,50.80236014,91.09726786,57.25164601,51.13286244,100.2058889,80.55935429,39.19742276,105.8122677,78.3726216,60.33478124,104.8426428,202.6007302,152.0211223,81.33323217,86.17486262,98.90637057,91.56154421,84.45553845,154.3804329,106.1623092,98.7372579,61.02519936,85.61448356,63.20679134,67.70706512,121.6602964
Hkdc1,5.935444038,1.865194069,2.245219183,4.880138837,1.80211072,2.101314856,0,0.990187694,1.877103148,5.788625937,13.62021791,4.131248938,5.025310611,2.966699095,1.031218705,1.058504934,4.680475127,0,2.815205968,4.170934983,0,3.697434414,2.985702528,0,8.078045909,0,9.775966129,0,0.961960489,3.213904644,0,3.093058384
Hlcs,334.3633475,367.4432316,275.0393499,425.5481066,359.5210886,378.236674,518.1840734,348.5460684,585.6561822,479.4911818,253.9197768,289.1874256,445.2425201,355.0149917,411.4562634,505.9653585,380.0545803,357.7632407,387.5600216,606.8710401,458.5733761,476.9690394,365.2509426,317.2496508,550.2046825,457.7640854,504.4398523,411.1171325,327.0665664,393.1676681,364.5765045,274.2511767
Hmbs,948.6818054,1055.699843,1004.735584,1010.188739,947.0091832,1010.732446,1146.101245,1051.579331,963.8924665,1018.798165,1118.803614,1097.879405,1010.087433,1072.956173,985.8450822,938.8938765,1013.790913,1131.599201,1043.503012,923.8620988,982.8037903,946.5432099,996.2294103,992.8939584,972.0581911,862.9339993,1050.916359,1135.925202,919.6342279,913.8202205,996.856328,982.5615467
Hmgcl,3368.364491,3328.438816,3318.433953,3389.744437,2902.299314,2422.816029,2617.337594,2438.832291,4071.436728,3958.45537,4016.018538,3813.14277,2879.50298,2749.141162,2701.793008,2630.384761,3402.705417,3579.609,3303.175003,3536.952866,2862.236508,2655.682268,2658.270484,2513.09365,4331.627729,5104.556535,4623.054382,4934.476208,2993.621043,3270.683626,3590.557746,2764.163176
Hmgcll1,0,0,0,0,0.90105536,0,0,0,0.938551574,0,0.972872708,0,0,0,1.031218705,1.058504934,0,1.97659249,0.938401989,1.042733746,3.077673665,0.924358603,0.995234176,0,0,0,0.977596613,0,0,3.213904644,0,0
