Gene,GRC362.01_S14,GRC362.02_S9,GRC362.03_S13,GRC362.04_S12,GRC362.09_S20,GRC362.10_S6,GRC362.11_S3,GRC362.12_S17,GRC362.13_S16,GRC362.14_S19,GRC362.15_S11,GRC362.16_S18,GRC362.17_S5,GRC362.18_S15,GRC362.19_S8,GRC362.20_S2,GRC362.21_S10,GRC362.22_S7,GRC362.23_S1,GRC362.24_S4
Slc24a1,0,0,1.475148993,0,0,1.852668496,1.94488498,1.001016431,1.92890794,0,0.884793743,0,0.954508172,1.031141383,0.970262382,0,0,0,1.04147709,0
Slc24a3,3.544044748,11.22546279,10.32604295,11.38911446,10.09933357,13.89501372,15.55907984,10.01016431,4.82226985,8.693044801,23.88943107,7.673347851,7.636065375,7.217989683,6.791836671,8.909118711,8.70841615,8.91749395,7.290339629,7.501814236
Slc25a1,2601.328845,2493.073237,1728.87462,1702.154925,2807.614731,2345.478316,1685.242836,2585.625441,2494.077967,2634.861879,2653.496436,2490.960546,2508.447476,2997.528001,1926.94109,2357.946752,2084.577116,2612.825727,2715.130773,3231.406482
Slc25a10,782.3478782,798.0283549,445.4949958,777.5659054,948.215207,799.4264559,564.9890868,728.7399617,770.5987221,811.9303844,594.5813954,721.294698,887.6925998,937.3075174,602.532939,920.6089335,764.1635171,920.2853757,780.0663403,1402.839262
Slc25a11,1272.312065,1367.465467,1078.333914,1191.715522,1483.479886,1302.425953,1179.572741,1260.279686,1287.54605,1268.315236,1127.227229,1279.530754,1354.447096,1373.480323,1073.110194,1241.337207,1251.834822,1345.649837,1022.730502,1437.535153
Slc25a12,234.7929646,210.2223032,315.6818845,237.1006556,216.5745976,242.6995729,280.0634372,241.2449598,259.4381179,218.1954245,236.2399294,218.6904137,245.3086002,215.5085491,232.8629716,211.8390449,210.0905396,219.3703512,218.7101889,210.9885254
Slc25a13,3808.962093,3686.033782,3128.791014,4187.052625,3958.938758,4029.553978,3329.643086,4116.179564,4195.37477,4310.880917,3735.599184,4415.05252,4175.018744,4132.814664,3537.576643,4549.589955,4648.11712,4137.717193,3894.082839,4549.850334
Slc25a14,34.55443629,46.9428444,32.45327784,51.76870209,41.51948243,53.72738638,25.28350475,54.05488727,49.18715247,53.02757328,22.11984358,43.16258166,39.13483505,52.58821055,23.28629716,27.71725821,47.89628882,40.12872278,24.99545016,42.19770508
Slc25a15,7789.810356,8761.983958,10970.68306,10045.19895,9253.233842,9358.754906,11577.90029,8959.097056,9310.838627,9329.37568,11460.73336,10707.19776,9291.182545,8025.373386,9271.827319,7523.2558,6295.096324,5159.662,7312.210647,5304.720392
Slc25a16,1349.395038,1239.90339,2078.484931,1483.691002,1214.164324,1310.762961,1838.888749,1478.501268,1498.761469,1503.027446,1780.205011,1781.17587,1356.356112,1101.258997,1729.977826,1149.276314,1199.584325,920.2853757,1645.533802,1000.554474
Slc25a17,858.5448402,815.3767974,770.0277743,840.723722,895.4742428,846.6695026,824.6312317,876.8903934,902.728916,915.3776175,921.9550804,1002.331063,1246.587672,1267.27276,1019.745763,1105.720622,1518.530066,1666.679619,1259.145802,1249.989797
Slc25a18,1.772022374,1.020496617,5.900595971,0,3.366444522,0,2.917327471,2.002032862,3.85781588,2.60791344,1.769587486,5.755010888,0,3.09342415,1.940524763,0,1.088552019,1.78349879,2.08295418,0
Slc25a19,70.88089496,60.20930043,41.3041718,57.98094634,77.428224,54.65372062,62.23631937,54.05488727,66.54732394,63.45922705,58.39638705,61.38678281,61.088523,67.02418992,52.39416861,56.4244185,51.16194488,55.28846249,37.49317523,81.58222982
Slc25a2,3.544044748,4.08198647,1.475148993,2.070748084,1.122148174,1.852668496,0,1.001016431,1.92890794,0,1.769587486,0.959168481,0,0,3.881049526,1.979804158,1.088552019,3.56699758,1.04147709,0.937726779
Slc25a20,1684.307267,1484.822578,1326.158945,1381.188972,1314.035512,1611.821591,1142.619926,1453.475858,1546.984168,1387.40995,1285.605309,1542.342918,1618.845859,1936.483518,1521.371414,2079.784268,2408.965617,2593.207241,1914.234891,2642.514065
Slc25a21,279.9795351,254.1036578,390.9144831,308.5414645,254.7276355,292.7216223,370.5005888,308.3130607,350.0967911,390.3177116,428.2401717,493.0125994,356.9860563,294.9064356,261.0005807,317.7585674,396.2329348,289.8185534,132.2675904,201.6112576
Slc25a22,3330.516052,3017.608498,2748.202574,3074.02553,2726.820063,3473.75343,2807.441469,3317.368452,2973.41159,2872.182002,2416.371713,2947.524743,2287.00158,2232.421095,1589.289781,2094.632799,1496.759026,1129.846484,1761.137759,1861.387657
Slc25a26,94.80319701,77.55774293,91.45923756,103.5374042,86.40540939,93.55975904,97.24424902,86.08741305,94.51648907,101.7086242,135.3734427,90.16183725,90.67827632,106.2075625,114.490961,89.09118711,87.0841615,148.922149,102.0647548,122.8422081
Slc25a27,15.06219018,21.43042897,35.40357583,33.13196934,23.56511165,11.11601097,37.92525712,17.01727932,23.14689528,23.47122096,15.92628738,22.06087507,19.09016344,25.77853458,18.43498525,14.84853119,17.4168323,17.8349879,17.70511053,9.377267795
Slc25a28,215.3007185,206.1403167,92.93438655,168.7659688,209.8417085,193.6038578,100.1615765,192.1951547,175.5306226,154.7361975,115.9079804,140.0385983,183.265569,197.9791456,107.6991244,159.3742347,148.0430745,158.7313923,134.3505446,241.9335091
Slc25a29,8.86011187,11.22546279,10.32604295,19.6721068,17.95437078,17.60035071,2.917327471,21.02134505,18.32462543,13.90887168,9.732731175,7.673347851,9.545081718,10.31141383,9.702623816,12.86872703,11.97407221,7.13399516,10.4147709,11.25272135
Slc25a31,0,0,1.475148993,3.106122126,1.122148174,0.926334248,7.779539922,2.002032862,0.96445397,0,6.193556202,1.918336963,7.636065375,2.062282767,1.940524763,3.959608316,7.619864131,1.78349879,2.08295418,1.875453559
Slc25a37,262.2593114,390.8502045,463.1967838,461.7768227,423.0498616,291.7952881,416.2053858,412.4187695,436.8976484,391.187016,443.2816653,446.9725123,539.2971171,517.6329744,948.9166092,896.8512836,770.6948293,891.749395,1364.334988,1106.5176
Slc25a4,82.39904039,60.20930043,53.10536374,45.55645784,48.25237148,40.75870691,46.67723953,39.0396408,48.2226985,43.465224,38.9309247,44.12175014,38.18032687,67.02418992,56.27521813,40.58598524,79.46429737,132.8706599,39.57612941,57.20133355
Slc25a5,4064.133315,3942.178433,2693.622061,3760.47852,4087.985798,3962.857912,2775.350867,3665.72217,3938.830014,4034.442092,2749.05416,3891.346529,4261.878987,4540.115511,3190.222711,4307.063946,5581.0062,6182.498556,3388.96645,4848.04745
Slc26a1,2252.240437,2212.436667,1680.194703,2537.701777,3002.868513,2831.803796,2268.70833,2861.905976,2607.883535,2972.152017,2793.293847,2900.525488,2782.391321,2840.794511,2300.492107,3038.00948,2178.192589,1751.395812,2553.701824,2937.898
Slc26a11,101.8912865,100.0086685,109.1610255,90.07754164,100.9933357,112.086444,118.6379838,119.1209553,110.9122066,123.4412362,108.8296304,102.6310275,86.86024364,101.0518556,100.9072877,94.04069751,72.93298525,74.90694918,104.147709,123.7799349
Slc26a2,106.3213424,125.521084,185.8687731,153.2353582,114.4591137,115.791781,195.4609405,154.1565304,157.2059971,147.7817616,187.5762736,205.262055,126.9495869,129.9238143,210.5469368,161.3540389,108.8552019,112.3604238,210.3783721,162.2267329
Slc26a3,0.886011187,1.020496617,2.950297986,0,0,0,0,0,2.89336191,0,0,0,1.909016344,1.031141383,3.881049526,1.979804158,3.265656056,1.78349879,0,0.937726779
Slc26a4,96.57521939,67.35277675,41.3041718,65.22856464,79.67252035,97.26509603,59.3189919,88.08944592,120.5567463,135.6114989,124.7559178,115.1002178,145.0852421,116.5189763,61.12653004,79.19216632,64.2245691,65.09770584,59.36419412,69.39178168
Slc26a6,33.66842511,41.84036132,25.07753288,26.91972509,56.1074087,52.80105213,47.64968202,55.0559037,32.79143498,59.11270464,51.3180371,44.12175014,71.58811289,63.93076577,46.57259432,61.3739289,50.07339286,51.72146491,69.77896502,70.32950846
Slc26a8,0.886011187,0,2.950297986,1.035374042,2.244296348,0,0,0,0,0.86930448,1.769587486,0,0,0,1.940524763,1.979804158,0,0.891749395,1.04147709,0
Slc27a1,122.2695438,133.6850569,87.03379058,133.5632514,109.970521,111.1601097,91.40959408,145.1473825,108.9832986,137.3501079,85.82499309,132.3652504,102.1323744,91.77158311,85.38308958,68.30324345,75.11008929,41.02047217,43.74203777,71.26723524
Slc27a2,22823.64818,21783.5208,18647.35842,23307.30506,21577.78724,22117.1565,16816.44798,21249.57679,20888.14408,19233.36162,17332.22464,22190.36282,21606.24698,20083.54072,15824.00918,19604.02077,18825.41861,17686.9575,17971.72866,22791.44938
Slc27a3,7.974100683,6.122979705,8.850893957,8.282992335,6.732889043,5.558005487,6.807097431,4.004065723,8.680085731,3.47721792,5.308762459,9.591684813,4.772540859,8.249131066,5.82157429,6.929314553,3.265656056,8.025744555,3.124431269,4.688633897
Slc27a4,621.0938421,637.8103859,612.186832,492.8380439,586.883495,665.10799,689.4617255,638.6484829,550.7032169,602.4280047,892.7568869,599.4803008,564.1143296,619.7159714,720.9049495,586.0220308,459.3689519,477.0859263,793.6055424,674.2255545
Slc27a5,9015.163828,10117.20347,10451.43061,10205.68193,11107.02263,10700.0869,9861.539293,9219.361328,9714.944841,9577.996761,12054.42996,9985.903059,9511.673932,8643.027075,9091.358516,8031.075567,7767.907206,6021.983665,7478.846982,6958.870431
Slc27a6,15.06219018,10.20496617,10.32604295,10.35374042,15.71007443,16.67401646,10.69686739,13.0132136,15.43126352,8.693044801,10.61752492,14.38752722,7.636065375,4.124565533,5.82157429,1.979804158,7.619864131,3.56699758,10.4147709,1.875453559
Slc28a1,0.886011187,0,0,0,0,0.926334248,0,0,1.92890794,1.73860896,3.539174973,0,4.772540859,1.031141383,2.910787145,6.929314553,0,10.70099274,9.373293808,2.813180338
Slc28a2,11.51814543,17.3484425,13.27634094,13.45986254,13.46577809,15.74768221,14.58663735,11.01118074,14.46680955,15.64748064,7.078349945,13.42835874,12.40860623,11.34255522,18.43498525,19.79804158,10.88552019,25.86073246,11.45624799,13.12817491
Slc28a3,0,0,0,2.070748084,0,0.926334248,0.97244249,0,0,0.86930448,0.884793743,0,0,0,1.940524763,0,0,0.891749395,2.08295418,0
Slc29a1,4061.475281,3698.279742,4170.246203,3949.95197,4858.901593,3936.920553,4544.223757,4054.116545,4665.063853,4309.142308,4598.273083,4172.382894,4224.653169,4324.606962,3491.004049,3671.546811,3243.885016,2827.737332,2575.572843,2785.986262
Slc29a2,8.86011187,4.08198647,13.27634094,7.247618293,10.09933357,12.96867947,9.724424902,7.007115016,7.715631761,8.693044801,10.61752492,3.836673925,6.681557203,6.1868483,7.762099053,3.959608316,6.531312112,7.13399516,4.165908359,8.439541015
Slc29a3,103.6633089,105.1111516,115.0616214,119.0680148,138.0242254,109.3074412,130.3072937,135.1372182,128.272378,135.6114989,105.2904554,115.1002178,85.90573547,109.3009866,111.5801739,115.8185432,80.55284939,62.42245765,96.85736935,60.01451389
Slc2a1,162.1400472,141.8490298,157.8409422,160.4829765,198.6202268,161.1821591,179.9018607,221.2246312,248.8291243,200.8093349,245.0878669,259.9346584,203.3102406,160.8580558,193.0822139,224.7077719,163.2828028,166.7571369,214.5442805,175.3549078
Slc2a10,1.772022374,2.040993235,4.425446979,3.106122126,5.61074087,1.852668496,5.834654941,3.003049293,3.85781588,3.47721792,8.847937432,6.714179369,3.818032687,5.155706917,5.82157429,3.959608316,4.354208075,1.78349879,4.165908359,3.750907118
Slc2a12,2.658033561,2.040993235,2.950297986,0,5.61074087,0.926334248,1.94488498,1.001016431,0.96445397,2.60791344,0.884793743,3.836673925,1.909016344,5.155706917,1.940524763,0,2.177104037,0.891749395,1.04147709,0
Slc2a13,23.03629086,16.32794588,32.45327784,24.848977,19.07651896,20.37935345,33.06304467,22.02236148,26.04025719,36.51078816,19.46546235,26.85671748,25.77172064,17.52940352,20.37551001,23.7576499,18.50538432,16.94323851,20.8295418,15.00362847
